user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
86629393@N00	11696489975_a29f3b702b_o.jpg	1799	(38, 43)	m	2449	897	357	357	0	15	69
86629393@N00	11696489975_a29f3b702b_o.jpg	1800	(25, 32)	m	1093	776	325	325	10	0	32
86629393@N00	11696489975_a29f3b702b_o.jpg	1801	(38, 43)	m	2199	833	280	281	-10	30	71
86629393@N00	11696489975_a29f3b702b_o.jpg	1802	(38, 43)	m	1982	820	274	274	-5	30	32
86629393@N00	11696489975_a29f3b702b_o.jpg	1803	(25, 32)	f	1284	849	242	242	-5	0	8
86629393@N00	11689192153_4b7f44fb94_o.jpg	1797	(4, 6)	m	789	36	491	581	-80	30	49
86629393@N00	11696431125_4082cabce4_o.jpg	1804	(4, 6)	f	914	785	733	733	0	0	76
86629393@N00	11689241483_8720fb276b_o.jpg	1797	(4, 6)	m	1428	1125	255	255	0	0	15
86629393@N00	11697745184_92d056655d_o.jpg	1796	(38, 43)	m	1375	1341	899	899	-190	0	35
86629393@N00	11679795175_9487197987_o.jpg	1797	(4, 6)	m	551	277	340	340	-70	15	40
86629393@N00	11698128396_f1b81e985f_o.jpg	1796	(38, 43)	m	984	663	326	325	-15	0	68
86629393@N00	11698128396_f1b81e985f_o.jpg	1795	(38, 43)	f	1190	978	274	274	15	0	30
86629393@N00	11698128396_f1b81e985f_o.jpg	1797	(4, 6)	m	925	806	243	242	0	0	5
86629393@N00	11697665063_1bf53f8f69_o.jpg	1805	(25, 32)	f	927	463	771	772	0	-30	38
86629393@N00	11697665063_1bf53f8f69_o.jpg	1804	(4, 6)	f	393	838	529	529	-10	0	102
86629393@N00	11697251616_b97e236a13_o.jpg	1799	(38, 43)	m	2346	878	382	382	0	0	94
86629393@N00	11697251616_b97e236a13_o.jpg	1800	(25, 32)	m	986	755	344	344	5	0	61
86629393@N00	11697251616_b97e236a13_o.jpg	1801	(38, 43)	m	2095	806	319	319	-10	0	79
86629393@N00	11697251616_b97e236a13_o.jpg	1802	(38, 43)	m	1890	819	261	261	-5	30	29
86629393@N00	11697251616_b97e236a13_o.jpg	1806	(25, 32)	f	1635	785	255	255	-10	30	99
86629393@N00	11697251616_b97e236a13_o.jpg	1803	(25, 32)	f	1193	849	242	242	-5	-30	12
86629393@N00	11696858394_402fba4481_o.jpg	1795	(38, 43)	f	1107	643	765	765	0	0	18
86629393@N00	11696852574_aeea73a25a_o.jpg	1807	(60, 100)	f	1901	744	567	567	0	15	68
86629393@N00	11696806724_f73bd31cc9_o.jpg	1797	(4, 6)	m	2680	487	584	650	20	0	41
86629393@N00	11696723113_c7fea0dae7_o.jpg	1795	(38, 43)	f	1077	643	765	765	0	0	9
86629393@N00	11688967095_1524414e14_o.jpg	1808	(38, 43)	m	744	1236	325	325	-10	0	104
86629393@N00	11694206293_5e70eb72a5_o.jpg	1797	(4, 6)	m	1451	623	612	612	10	0	45
86629393@N00	11696199944_ee519f94b8_o.jpg	1809	(25, 32)	m	0	952	492	536	20	0	5
86629393@N00	11691142825_61494f853e_o.jpg	1795	(38, 43)	f	0	688	994	1224	0	0	35
86629393@N00	11695575815_8078dba23d_o.jpg	1795	(38, 43)	f	685	949	1020	1020	0	-15	53
86629393@N00	11696002145_8f30d5067a_o.jpg	1810	(48, 53)	m	524	651	1141	1141	-95	30	43
86629393@N00	11694282194_0fc13d81ba_o.jpg	1811	(4, 6)	f	1319	377	313	313	-25	0	12
86629393@N00	11695831005_7832a1efb4_o.jpg	1809	(25, 32)	m	629	594	555	555	10	0	37
86629393@N00	11696213784_c873279c73_o.jpg	1797	(4, 6)	m	506	752	982	982	-80	0	82
86629393@N00	11696820074_3dd639fde5_o.jpg	1
